index,rank,word,frequency,percentile,distance,probability,distance_probability
2683,29775,"kroner",7,8.2645,-0.058136,0.00000026,-0.05862613
2684,29774,"koss",7,8.2676,-0.058136,0.00000026,-0.05862613
2685,29773,"kon",7,8.2707,-0.058136,0.00000026,-0.05862613
2686,29772,"koh",7,8.2738,-0.058136,0.00000026,-0.05862613
2687,29771,"klicks",7,8.2769,-0.058136,0.00000026,-0.05862613
2688,29770,"kitties",7,8.2799,-0.058136,0.00000026,-0.05862613
2689,29769,"kites",7,8.2830,-0.058136,0.00000026,-0.05862613
2690,29768,"kissable",7,8.2861,-0.058136,0.00000026,-0.05862613
2691,29767,"kingdoms",7,8.2892,-0.058136,0.00000026,-0.05862613
2692,29766,"kindergartners",7,8.2923,-0.058136,0.00000026,-0.05862613
2693,29765,"kilter",7,8.2953,-0.058136,0.00000026,-0.05862613
2694,29764,"kielbasa",7,8.2984,-0.058136,0.00000026,-0.05862613
2695,29763,"kicky",7,8.3015,-0.058136,0.00000026,-0.05862613
2696,29762,"kickbacks",7,8.3046,-0.058136,0.00000026,-0.05862613
2697,29761,"kickback",7,8.3077,-0.058136,0.00000026,-0.05862613
2698,29760,"kickass",7,8.3107,-0.058136,0.00000026,-0.05862613
2699,29759,"kia",7,8.3138,-0.058136,0.00000026,-0.05862613
2700,29758,"keystone",7,8.3169,-0.058136,0.00000026,-0.05862613
2701,29757,"kewpie",7,8.3200,-0.058136,0.00000026,-0.05862613
2702,29756,"keno",7,8.3231,-0.058136,0.00000026,-0.05862613
2703,29755,"kendo",7,8.3261,-0.058136,0.00000026,-0.05862613
2704,29754,"kale",7,8.3292,-0.058136,0.00000026,-0.05862613
2705,29753,"kabob",7,8.3323,-0.058136,0.00000026,-0.05862613
2706,29752,"jumba",7,8.3354,-0.058136,0.00000026,-0.05862613
2707,29751,"julep",7,8.3385,-0.058136,0.00000026,-0.05862613
2708,29750,"jojo",7,8.3415,-0.058136,0.00000026,-0.05862613
2709,29749,"joiner",7,8.3446,-0.058136,0.00000026,-0.05862613
2710,29748,"jerkoff",7,8.3477,-0.058136,0.00000026,-0.05862613
2711,29747,"jerkin",7,8.3508,-0.058136,0.00000026,-0.05862613
2712,29746,"jc",7,8.3539,-0.058136,0.00000026,-0.05862613
2713,29745,"jawbone",7,8.3570,-0.058136,0.00000026,-0.05862613
2714,29744,"javelin",7,8.3600,-0.058136,0.00000026,-0.05862613
2715,29743,"janitorial",7,8.3631,-0.058136,0.00000026,-0.05862613
2716,29742,"ix",7,8.3662,-0.058136,0.00000026,-0.05862613
2717,29741,"ivers",7,8.3693,-0.058136,0.00000026,-0.05862613
2718,29740,"ith",7,8.3724,-0.058136,0.00000026,-0.05862613
2719,29739,"iss",7,8.3754,-0.058136,0.00000026,-0.05862613
2720,29738,"ipecac",7,8.3785,-0.058136,0.00000026,-0.05862613
2721,29737,"invigorated",7,8.3816,-0.058136,0.00000026,-0.05862613
2722,29736,"inverted",7,8.3847,-0.058136,0.00000026,-0.05862613
2723,29735,"intruded",7,8.3878,-0.058136,0.00000026,-0.05862613
2724,29734,"intros",7,8.3908,-0.058136,0.00000026,-0.05862613
2725,29733,"intravenously",7,8.3939,-0.058136,0.00000026,-0.05862613
2726,29732,"interruptus",7,8.3970,-0.058136,0.00000026,-0.05862613
2727,29731,"interrogations",7,8.4001,-0.058136,0.00000026,-0.05862613
2728,29730,"interracial",7,8.4032,-0.058136,0.00000026,-0.05862613
2729,29729,"interpretive",7,8.4062,-0.058136,0.00000026,-0.05862613
2730,29728,"internment",7,8.4093,-0.058136,0.00000026,-0.05862613
2731,29727,"intermediate",7,8.4124,-0.058136,0.00000026,-0.05862613
2732,29726,"intermediary",7,8.4155,-0.058136,0.00000026,-0.05862613
2733,29725,"interject",7,8.4186,-0.058136,0.00000026,-0.05862613
2734,29724,"interfacing",7,8.4217,-0.058136,0.00000026,-0.05862613
2735,29723,"insuring",7,8.4247,-0.058136,0.00000026,-0.05862613
2736,29722,"instilled",7,8.4278,-0.058136,0.00000026,-0.05862613
2737,29721,"instantaneous",7,8.4309,-0.058136,0.00000026,-0.05862613
2738,29720,"insistence",7,8.4340,-0.058136,0.00000026,-0.05862613
2739,29719,"insensitivity",7,8.4371,-0.058136,0.00000026,-0.05862613
2740,29718,"inscrutable",7,8.4401,-0.058136,0.00000026,-0.05862613
2741,29717,"inroads",7,8.4432,-0.058136,0.00000026,-0.05862613
2742,29716,"innards",7,8.4463,-0.058136,0.00000026,-0.05862613
2743,29715,"inlaid",7,8.4494,-0.058136,0.00000026,-0.05862613
2744,29714,"injector",7,8.4525,-0.058136,0.00000026,-0.05862613
2745,29713,"initiatives",7,8.4555,-0.058136,0.00000026,-0.05862613
2746,29712,"ingratitude",7,8.4586,-0.058136,0.00000026,-0.05862613
2747,29711,"infuriates",7,8.4617,-0.058136,0.00000026,-0.05862613
2748,29710,"infra",7,8.4648,-0.058136,0.00000026,-0.05862613
2749,29709,"informational",7,8.4679,-0.058136,0.00000026,-0.05862613
2750,29708,"infliction",7,8.4709,-0.058136,0.00000026,-0.05862613
2751,29707,"infighting",7,8.4740,-0.058136,0.00000026,-0.05862613
2752,29706,"induction",7,8.4771,-0.058136,0.00000026,-0.05862613
2753,29705,"indonesian",7,8.4802,-0.058136,0.00000026,-0.05862613
2754,29704,"indistinguishable",7,8.4833,-0.058136,0.00000026,-0.05862613
2755,29703,"indigo",7,8.4864,-0.058136,0.00000026,-0.05862613
2756,29702,"indicators",7,8.4894,-0.058136,0.00000026,-0.05862613
2757,29701,"indelicate",7,8.4925,-0.058136,0.00000026,-0.05862613
2758,29700,"incubators",7,8.4956,-0.058136,0.00000026,-0.05862613
2759,29699,"incrimination",7,8.4987,-0.058136,0.00000026,-0.05862613
2760,29698,"increments",7,8.5018,-0.058136,0.00000026,-0.05862613
2761,29697,"inconveniencing",7,8.5048,-0.058136,0.00000026,-0.05862613
2762,29696,"inconsolable",7,8.5079,-0.058136,0.00000026,-0.05862613
2763,29695,"incite",7,8.5110,-0.058136,0.00000026,-0.05862613
2764,29694,"incestuous",7,8.5141,-0.058136,0.00000026,-0.05862613
2765,29693,"incas",7,8.5172,-0.058136,0.00000026,-0.05862613
2766,29692,"incarnation",7,8.5202,-0.058136,0.00000026,-0.05862613
2767,29691,"incarcerate",7,8.5233,-0.058136,0.00000026,-0.05862613
2768,29690,"inbreeding",7,8.5264,-0.058136,0.00000026,-0.05862613
2769,29689,"inaccessible",7,8.5295,-0.058136,0.00000026,-0.05862613
2770,29688,"impudence",7,8.5326,-0.058136,0.00000026,-0.05862613
2771,29687,"impressionists",7,8.5356,-0.058136,0.00000026,-0.05862613
2772,29686,"implemented",7,8.5387,-0.058136,0.00000026,-0.05862613
2773,29685,"impeached",7,8.5418,-0.058136,0.00000026,-0.05862613
2774,29684,"impassioned",7,8.5449,-0.058136,0.00000026,-0.05862613
2775,29683,"impacts",7,8.5480,-0.058136,0.00000026,-0.05862613
2776,29682,"imipenem",7,8.5511,-0.058136,0.00000026,-0.05862613
2777,29681,"idling",7,8.5541,-0.058136,0.00000026,-0.05862613
2778,29680,"idiosyncrasies",7,8.5572,-0.058136,0.00000026,-0.05862613
2779,29679,"icicle",7,8.5603,-0.058136,0.00000026,-0.05862613
2780,29678,"icebreaker",7,8.5634,-0.058136,0.00000026,-0.05862613
2781,29677,"icebergs",7,8.5665,-0.058136,0.00000026,-0.05862613
2782,29676,"ib",7,8.5695,-0.058136,0.00000026,-0.05862613
2783,29675,"hypotensive",7,8.5726,-0.058136,0.00000026,-0.05862613
2784,29674,"hydrochloride",7,8.5757,-0.058136,0.00000026,-0.05862613
2785,29673,"hushed",7,8.5788,-0.058136,0.00000026,-0.05862613
2786,29672,"humus",7,8.5819,-0.058136,0.00000026,-0.05862613
2787,29671,"humph",7,8.5849,-0.058136,0.00000026,-0.05862613
2788,29670,"hulking",7,8.5880,-0.058136,0.00000026,-0.05862613
2789,29669,"hubcaps",7,8.5911,-0.058136,0.00000026,-0.05862613
2790,29668,"http",7,8.5942,-0.058136,0.00000026,-0.05862613
2791,29667,"houseguests",7,8.5973,-0.058136,0.00000026,-0.05862613
2792,29666,"housebroken",7,8.6003,-0.058136,0.00000026,-0.05862613
2793,29665,"hotwire",7,8.6034,-0.058136,0.00000026,-0.05862613
2794,29664,"hotspots",7,8.6065,-0.058136,0.00000026,-0.05862613
2795,29663,"hotheaded",7,8.6096,-0.058136,0.00000026,-0.05862613
2796,29662,"horticulture",7,8.6127,-0.058136,0.00000026,-0.05862613
2797,29661,"horde",7,8.6157,-0.058136,0.00000026,-0.05862613
2798,29660,"hor",7,8.6188,-0.058136,0.00000026,-0.05862613
2799,29659,"honto",7,8.6219,-0.058136,0.00000026,-0.05862613
2800,29658,"honeymoons",7,8.6250,-0.058136,0.00000026,-0.05862613
2801,29657,"homophobia",7,8.6281,-0.058136,0.00000026,-0.05862613
2802,29656,"homewrecker",7,8.6312,-0.058136,0.00000026,-0.05862613
2803,29655,"hombres",7,8.6342,-0.058136,0.00000026,-0.05862613
2804,29654,"hollers",7,8.6373,-0.058136,0.00000026,-0.05862613
2805,29653,"hoedown",7,8.6404,-0.058136,0.00000026,-0.05862613
2806,29652,"hoboes",7,8.6435,-0.058136,0.00000026,-0.05862613
2807,29651,"hobbling",7,8.6466,-0.058136,0.00000026,-0.05862613
2808,29650,"hobble",7,8.6496,-0.058136,0.00000026,-0.05862613
2809,29649,"hoarse",7,8.6527,-0.058136,0.00000026,-0.05862613
2810,29648,"hinky",7,8.6558,-0.058136,0.00000026,-0.05862613
2811,29647,"hing",7,8.6589,-0.058136,0.00000026,-0.05862613
2812,29646,"hillcrest",7,8.6620,-0.058136,0.00000026,-0.05862613
2813,29645,"hijacking",7,8.6650,-0.058136,0.00000026,-0.05862613
2814,29644,"highlighters",7,8.6681,-0.058136,0.00000026,-0.05862613
2815,29643,"hiccup",7,8.6712,-0.058136,0.00000026,-0.05862613
2816,29642,"hibernation",7,8.6743,-0.058136,0.00000026,-0.05862613
2817,29641,"hexes",7,8.6774,-0.058136,0.00000026,-0.05862613
2818,29640,"hertz",7,8.6804,-0.058136,0.00000026,-0.05862613
2819,29639,"hernias",7,8.6835,-0.058136,0.00000026,-0.05862613
2820,29638,"herding",7,8.6866,-0.058136,0.00000026,-0.05862613
2821,29637,"heller",7,8.6897,-0.058136,0.00000026,-0.05862613
2822,29636,"heighten",7,8.6928,-0.058136,0.00000026,-0.05862613
2823,29635,"hedging",7,8.6959,-0.058136,0.00000026,-0.05862613
2824,29634,"heckling",7,8.6989,-0.058136,0.00000026,-0.05862613
2825,29633,"heckled",7,8.7020,-0.058136,0.00000026,-0.05862613
2826,29632,"heavyset",7,8.7051,-0.058136,0.00000026,-0.05862613
2827,29631,"heatshield",7,8.7082,-0.058136,0.00000026,-0.05862613
2828,29630,"heathens",7,8.7113,-0.058136,0.00000026,-0.05862613
2829,29629,"heartthrob",7,8.7143,-0.058136,0.00000026,-0.05862613
2830,29628,"heady",7,8.7174,-0.058136,0.00000026,-0.05862613
2831,29627,"headpiece",7,8.7205,-0.058136,0.00000026,-0.05862613
2832,29626,"headliner",7,8.7236,-0.058136,0.00000026,-0.05862613
2833,29625,"hazelnut",7,8.7267,-0.058136,0.00000026,-0.05862613
2834,29624,"hazards",7,8.7297,-0.058136,0.00000026,-0.05862613
2835,29623,"hayseed",7,8.7328,-0.058136,0.00000026,-0.05862613
2836,29622,"haveo",7,8.7359,-0.058136,0.00000026,-0.05862613
2837,29621,"hauls",7,8.7390,-0.058136,0.00000026,-0.05862613
2838,29620,"hasten",7,8.7421,-0.058136,0.00000026,-0.05862613
2839,29619,"harriers",7,8.7451,-0.058136,0.00000026,-0.05862613
2840,29618,"harridan",7,8.7482,-0.058136,0.00000026,-0.05862613
2841,29617,"harpoons",7,8.7513,-0.058136,0.00000026,-0.05862613
2842,29616,"hardens",7,8.7544,-0.058136,0.00000026,-0.05862613
2843,29615,"harbouring",7,8.7575,-0.058136,0.00000026,-0.05862613
2844,29614,"happ",7,8.7606,-0.058136,0.00000026,-0.05862613
2845,29613,"hangouts",7,8.7636,-0.058136,0.00000026,-0.05862613
2846,29612,"hangman",7,8.7667,-0.058136,0.00000026,-0.05862613
2847,29611,"handheld",7,8.7698,-0.058136,0.00000026,-0.05862613
2848,29610,"halle",7,8.7729,-0.058136,0.00000026,-0.05862613
2849,29609,"hairpin",7,8.7760,-0.058136,0.00000026,-0.05862613
2850,29608,"hairnet",7,8.7790,-0.058136,0.00000026,-0.05862613
2851,29607,"hairdressers",7,8.7821,-0.058136,0.00000026,-0.05862613
2852,29606,"hadden",7,8.7852,-0.058136,0.00000026,-0.05862613
2853,29605,"hacky",7,8.7883,-0.058136,0.00000026,-0.05862613
2854,29604,"gyms",7,8.7914,-0.058136,0.00000026,-0.05862613
2855,29603,"guster",7,8.7944,-0.058136,0.00000026,-0.05862613
2856,29602,"gusta",7,8.7975,-0.058136,0.00000026,-0.05862613
2857,29601,"gushy",7,8.8006,-0.058136,0.00000026,-0.05862613
2858,29600,"gusher",7,8.8037,-0.058136,0.00000026,-0.05862613
2859,29599,"gurgling",7,8.8068,-0.058136,0.00000026,-0.05862613
2860,29598,"gunnery",7,8.8098,-0.058136,0.00000026,-0.05862613
2861,29597,"guilted",7,8.8129,-0.058136,0.00000026,-0.05862613
2862,29596,"guido",7,8.8160,-0.058136,0.00000026,-0.05862613
2863,29595,"gu",7,8.8191,-0.058136,0.00000026,-0.05862613
2864,29594,"gruel",7,8.8222,-0.058136,0.00000026,-0.05862613
2865,29593,"grudging",7,8.8253,-0.058136,0.00000026,-0.05862613
2866,29592,"grouse",7,8.8283,-0.058136,0.00000026,-0.05862613
2867,29591,"grossing",7,8.8314,-0.058136,0.00000026,-0.05862613
2868,29590,"grosses",7,8.8345,-0.058136,0.00000026,-0.05862613
2869,29589,"groomsmen",7,8.8376,-0.058136,0.00000026,-0.05862613
2870,29588,"griping",7,8.8407,-0.058136,0.00000026,-0.05862613
2871,29587,"gravest",7,8.8437,-0.058136,0.00000026,-0.05862613
2872,29586,"gratified",7,8.8468,-0.058136,0.00000026,-0.05862613
2873,29585,"grated",7,8.8499,-0.058136,0.00000026,-0.05862613
2874,29584,"graphs",7,8.8530,-0.058136,0.00000026,-0.05862613
2875,29583,"grandad",7,8.8561,-0.058136,0.00000026,-0.05862613
2876,29582,"goulash",7,8.8591,-0.058136,0.00000026,-0.05862613
2877,29581,"goopy",7,8.8622,-0.058136,0.00000026,-0.05862613
2878,29580,"goonies",7,8.8653,-0.058136,0.00000026,-0.05862613
2879,29579,"goona",7,8.8684,-0.058136,0.00000026,-0.05862613
2880,29578,"goodly",7,8.8715,-0.058136,0.00000026,-0.05862613
2881,29577,"godliness",7,8.8745,-0.058136,0.00000026,-0.05862613
2882,29576,"godawful",7,8.8776,-0.058136,0.00000026,-0.05862613
2883,29575,"gobs",7,8.8807,-0.058136,0.00000026,-0.05862613
2884,29574,"goblin",7,8.8838,-0.058136,0.00000026,-0.05862613
2885,29573,"glycerin",7,8.8869,-0.058136,0.00000026,-0.05862613
2886,29572,"glutes",7,8.8900,-0.058136,0.00000026,-0.05862613
2887,29571,"glowy",7,8.8930,-0.058136,0.00000026,-0.05862613
2888,29570,"glop",7,8.8961,-0.058136,0.00000026,-0.05862613
2889,29569,"globetrotters",7,8.8992,-0.058136,0.00000026,-0.05862613
2890,29568,"glimpsed",7,8.9023,-0.058136,0.00000026,-0.05862613
2891,29567,"glaucoma",7,8.9054,-0.058136,0.00000026,-0.05862613
2892,29566,"giraffes",7,8.9084,-0.058136,0.00000026,-0.05862613
2893,29565,"gir",7,8.9115,-0.058136,0.00000026,-0.05862613
2894,29564,"gimp",7,8.9146,-0.058136,0.00000026,-0.05862613
2895,29563,"gestating",7,8.9177,-0.058136,0.00000026,-0.05862613
2896,29562,"geologists",7,8.9208,-0.058136,0.00000026,-0.05862613
2897,29561,"geographically",7,8.9238,-0.058136,0.00000026,-0.05862613
2898,29560,"genco",7,8.9269,-0.058136,0.00000026,-0.05862613
2899,29559,"gemma",7,8.9300,-0.058136,0.00000026,-0.05862613
2900,29558,"gelato",7,8.9331,-0.058136,0.00000026,-0.05862613
2901,29557,"geishas",7,8.9362,-0.058136,0.00000026,-0.05862613
2902,29556,"gearshift",7,8.9392,-0.058136,0.00000026,-0.05862613
2903,29555,"gayness",7,8.9423,-0.058136,0.00000026,-0.05862613
2904,29554,"gat",7,8.9454,-0.058136,0.00000026,-0.05862613
2905,29553,"gasped",7,8.9485,-0.058136,0.00000026,-0.05862613
2906,29552,"gaslighting",7,8.9516,-0.058136,0.00000026,-0.05862613
2907,29551,"garba",7,8.9546,-0.058136,0.00000026,-0.05862613
2908,29550,"ganja",7,8.9577,-0.058136,0.00000026,-0.05862613
2909,29549,"gams",7,8.9608,-0.058136,0.00000026,-0.05862613
2910,29548,"galt",7,8.9639,-0.058136,0.00000026,-0.05862613
2911,29547,"gags",7,8.9670,-0.058136,0.00000026,-0.05862613
2912,29546,"furlong",7,8.9701,-0.058136,0.00000026,-0.05862613
2913,29545,"fungi",7,8.9731,-0.058136,0.00000026,-0.05862613
2914,29544,"fung",7,8.9762,-0.058136,0.00000026,-0.05862613
2915,29543,"fumigating",7,8.9793,-0.058136,0.00000026,-0.05862613
2916,29542,"fumbling",7,8.9824,-0.058136,0.00000026,-0.05862613
2917,29541,"fudged",7,8.9855,-0.058136,0.00000026,-0.05862613
2918,29540,"fuckwad",7,8.9885,-0.058136,0.00000026,-0.05862613
2919,29539,"fuchsia",7,8.9916,-0.058136,0.00000026,-0.05862613
2920,29538,"fruition",7,8.9947,-0.058136,0.00000026,-0.05862613
2921,29537,"fretting",7,8.9978,-0.058136,0.00000026,-0.05862613
2922,29536,"freshest",7,9.0009,-0.058136,0.00000026,-0.05862613
2923,29535,"freezers",7,9.0039,-0.058136,0.00000026,-0.05862613
2924,29534,"fraidy",7,9.0070,-0.058136,0.00000026,-0.05862613
2925,29533,"foxholes",7,9.0101,-0.058136,0.00000026,-0.05862613
2926,29532,"fourty",7,9.0132,-0.058136,0.00000026,-0.05862613
2927,29531,"fossilized",7,9.0163,-0.058136,0.00000026,-0.05862613
2928,29530,"forsake",7,9.0193,-0.058136,0.00000026,-0.05862613
2929,29529,"formulate",7,9.0224,-0.058136,0.00000026,-0.05862613
2930,29528,"forfeits",7,9.0255,-0.058136,0.00000026,-0.05862613
2931,29527,"foreword",7,9.0286,-0.058136,0.00000026,-0.05862613
2932,29526,"forester",7,9.0317,-0.058136,0.00000026,-0.05862613
2933,29525,"foreclosed",7,9.0348,-0.058136,0.00000026,-0.05862613
2934,29524,"foraging",7,9.0378,-0.058136,0.00000026,-0.05862613
2935,29523,"fop",7,9.0409,-0.058136,0.00000026,-0.05862613
2936,29522,"footman",7,9.0440,-0.058136,0.00000026,-0.05862613
2937,29521,"focussed",7,9.0471,-0.058136,0.00000026,-0.05862613
2938,29520,"focal",7,9.0502,-0.058136,0.00000026,-0.05862613
2939,29519,"flurry",7,9.0532,-0.058136,0.00000026,-0.05862613
2940,29518,"florists",7,9.0563,-0.058136,0.00000026,-0.05862613
2941,29517,"flopped",7,9.0594,-0.058136,0.00000026,-0.05862613
2942,29516,"floorshow",7,9.0625,-0.058136,0.00000026,-0.05862613
2943,29515,"floorboard",7,9.0656,-0.058136,0.00000026,-0.05862613
2944,29514,"flinching",7,9.0686,-0.058136,0.00000026,-0.05862613
2945,29513,"flecks",7,9.0717,-0.058136,0.00000026,-0.05862613
2946,29512,"flavours",7,9.0748,-0.058136,0.00000026,-0.05862613
2947,29511,"flatware",7,9.0779,-0.058136,0.00000026,-0.05862613
2948,29510,"flatulence",7,9.0810,-0.058136,0.00000026,-0.05862613
2949,29509,"flatlined",7,9.0840,-0.058136,0.00000026,-0.05862613
2950,29508,"flail",7,9.0871,-0.058136,0.00000026,-0.05862613
2951,29507,"flagging",7,9.0902,-0.058136,0.00000026,-0.05862613
2952,29506,"fizzle",7,9.0933,-0.058136,0.00000026,-0.05862613
2953,29505,"fiver",7,9.0964,-0.058136,0.00000026,-0.05862613
2954,29504,"fitter",7,9.0995,-0.058136,0.00000026,-0.05862613
2955,29503,"fiske",7,9.1025,-0.058136,0.00000026,-0.05862613
2956,29502,"finster",7,9.1056,-0.058136,0.00000026,-0.05862613
2957,29501,"finagle",7,9.1087,-0.058136,0.00000026,-0.05862613
2958,29500,"filipino",7,9.1118,-0.058136,0.00000026,-0.05862613
2959,29499,"figurines",7,9.1149,-0.058136,0.00000026,-0.05862613
2960,29498,"figurative",7,9.1179,-0.058136,0.00000026,-0.05862613
2961,29497,"fieldstone",7,9.1210,-0.058136,0.00000026,-0.05862613
2962,29496,"fibber",7,9.1241,-0.058136,0.00000026,-0.05862613
2963,29495,"feuds",7,9.1272,-0.058136,0.00000026,-0.05862613
2964,29494,"feta",7,9.1303,-0.058136,0.00000026,-0.05862613
2965,29493,"fen",7,9.1333,-0.058136,0.00000026,-0.05862613
2966,29492,"fedora",7,9.1364,-0.058136,0.00000026,-0.05862613
2967,29491,"feasting",7,9.1395,-0.058136,0.00000026,-0.05862613
2968,29490,"favore",7,9.1426,-0.058136,0.00000026,-0.05862613
2969,29489,"fathering",7,9.1457,-0.058136,0.00000026,-0.05862613
2970,29488,"farthing",7,9.1487,-0.058136,0.00000026,-0.05862613
2971,29487,"farmin",7,9.1518,-0.058136,0.00000026,-0.05862613
2972,29486,"farina",7,9.1549,-0.058136,0.00000026,-0.05862613
2973,29485,"falcone",7,9.1580,-0.058136,0.00000026,-0.05862613
2974,29484,"fajita",7,9.1611,-0.058136,0.00000026,-0.05862613
2975,29483,"fairytale",7,9.1642,-0.058136,0.00000026,-0.05862613
2976,29482,"fairgrounds",7,9.1672,-0.058136,0.00000026,-0.05862613
2977,29481,"fads",7,9.1703,-0.058136,0.00000026,-0.05862613
2978,29480,"factoid",7,9.1734,-0.058136,0.00000026,-0.05862613
2979,29479,"facet",7,9.1765,-0.058136,0.00000026,-0.05862613
2980,29478,"facedown",7,9.1796,-0.058136,0.00000026,-0.05862613
2981,29477,"fabled",7,9.1826,-0.058136,0.00000026,-0.05862613
2982,29476,"extortionist",7,9.1857,-0.058136,0.00000026,-0.05862613
2983,29475,"exquisitely",7,9.1888,-0.058136,0.00000026,-0.05862613
2984,29474,"exporting",7,9.1919,-0.058136,0.00000026,-0.05862613
2985,29473,"explicitly",7,9.1950,-0.058136,0.00000026,-0.05862613
2986,29472,"expenditures",7,9.1980,-0.058136,0.00000026,-0.05862613
2987,29471,"expedited",7,9.2011,-0.058136,0.00000026,-0.05862613
2988,29470,"expands",7,9.2042,-0.058136,0.00000026,-0.05862613
2989,29469,"exorcise",7,9.2073,-0.058136,0.00000026,-0.05862613
2990,29468,"existentialist",7,9.2104,-0.058136,0.00000026,-0.05862613
2991,29467,"exhaustive",7,9.2134,-0.058136,0.00000026,-0.05862613
2992,29466,"execs",7,9.2165,-0.058136,0.00000026,-0.05862613
2993,29465,"exculpatory",7,9.2196,-0.058136,0.00000026,-0.05862613
2994,29464,"excommunicated",7,9.2227,-0.058136,0.00000026,-0.05862613
2995,29463,"exacerbate",7,9.2258,-0.058136,0.00000026,-0.05862613
2996,29462,"eventuality",7,9.2288,-0.058136,0.00000026,-0.05862613
2997,29461,"euphoric",7,9.2319,-0.058136,0.00000026,-0.05862613
2998,29460,"euphemisms",7,9.2350,-0.058136,0.00000026,-0.05862613
2999,29459,"eugenia",7,9.2381,-0.058136,0.00000026,-0.05862613
3000,29458,"eton",7,9.2412,-0.058136,0.00000026,-0.05862613
3001,29457,"esto",7,9.2443,-0.058136,0.00000026,-0.05862613
3002,29456,"estimation",7,9.2473,-0.058136,0.00000026,-0.05862613
3003,29455,"estes",7,9.2504,-0.058136,0.00000026,-0.05862613
3004,29454,"estamos",7,9.2535,-0.058136,0.00000026,-0.05862613
3005,29453,"establishes",7,9.2566,-0.058136,0.00000026,-0.05862613
3006,29452,"erred",7,9.2597,-0.058136,0.00000026,-0.05862613
3007,29451,"erbe",7,9.2627,-0.058136,0.00000026,-0.05862613
3008,29450,"epsilon",7,9.2658,-0.058136,0.00000026,-0.05862613
3009,29449,"environmentalist",7,9.2689,-0.058136,0.00000026,-0.05862613
3010,29448,"entrepreneurial",7,9.2720,-0.058136,0.00000026,-0.05862613
3011,29447,"entitle",7,9.2751,-0.058136,0.00000026,-0.05862613
3012,29446,"enquiries",7,9.2781,-0.058136,0.00000026,-0.05862613
3013,29445,"enormity",7,9.2812,-0.058136,0.00000026,-0.05862613
3014,29444,"engages",7,9.2843,-0.058136,0.00000026,-0.05862613
3015,29443,"enfants",7,9.2874,-0.058136,0.00000026,-0.05862613
3016,29442,"enen",7,9.2905,-0.058136,0.00000026,-0.05862613
3017,29441,"endive",7,9.2935,-0.058136,0.00000026,-0.05862613
3018,29440,"encyclopedias",7,9.2966,-0.058136,0.00000026,-0.05862613
3019,29439,"emulating",7,9.2997,-0.058136,0.00000026,-0.05862613
3020,29438,"emphasized",7,9.3028,-0.058136,0.00000026,-0.05862613
3021,29437,"embossed",7,9.3059,-0.058136,0.00000026,-0.05862613
3022,29436,"embittered",7,9.3090,-0.058136,0.00000026,-0.05862613
3023,29435,"embassies",7,9.3120,-0.058136,0.00000026,-0.05862613
3024,29434,"elms",7,9.3151,-0.058136,0.00000026,-0.05862613
3025,29433,"elicit",7,9.3182,-0.058136,0.00000026,-0.05862613
3026,29432,"electrolyte",7,9.3213,-0.058136,0.00000026,-0.05862613
3027,29431,"ejection",7,9.3244,-0.058136,0.00000026,-0.05862613
3028,29430,"effortless",7,9.3274,-0.058136,0.00000026,-0.05862613
3029,29429,"effectiveness",7,9.3305,-0.058136,0.00000026,-0.05862613
3030,29428,"ees",7,9.3336,-0.058136,0.00000026,-0.05862613
3031,29427,"eed",7,9.3367,-0.058136,0.00000026,-0.05862613
3032,29426,"educators",7,9.3398,-0.058136,0.00000026,-0.05862613
3033,29425,"eds",7,9.3428,-0.058136,0.00000026,-0.05862613
3034,29424,"ecuador",7,9.3459,-0.058136,0.00000026,-0.05862613
3035,29423,"ectopic",7,9.3490,-0.058136,0.00000026,-0.05862613
3036,29422,"earphones",7,9.3521,-0.058136,0.00000026,-0.05862613
3037,29421,"earmarks",7,9.3552,-0.058136,0.00000026,-0.05862613
3038,29420,"earmarked",7,9.3582,-0.058136,0.00000026,-0.05862613
3039,29419,"dysentery",7,9.3613,-0.058136,0.00000026,-0.05862613
3040,29418,"dwindling",7,9.3644,-0.058136,0.00000026,-0.05862613
3041,29417,"dweller",7,9.3675,-0.058136,0.00000026,-0.05862613
3042,29416,"dusky",7,9.3706,-0.058136,0.00000026,-0.05862613
3043,29415,"durned",7,9.3737,-0.058136,0.00000026,-0.05862613
3044,29414,"dunking",7,9.3767,-0.058136,0.00000026,-0.05862613
3045,29413,"dunked",7,9.3798,-0.058136,0.00000026,-0.05862613
3046,29412,"dun",7,9.3829,-0.058136,0.00000026,-0.05862613
3047,29411,"dumdum",7,9.3860,-0.058136,0.00000026,-0.05862613
3048,29410,"dullard",7,9.3891,-0.058136,0.00000026,-0.05862613
3049,29409,"duce",7,9.3921,-0.058136,0.00000026,-0.05862613
3050,29408,"druthers",7,9.3952,-0.058136,0.00000026,-0.05862613
3051,29407,"druggist",7,9.3983,-0.058136,0.00000026,-0.05862613
3052,29406,"drosophila",7,9.4014,-0.058136,0.00000026,-0.05862613
3053,29405,"drooled",7,9.4045,-0.058136,0.00000026,-0.05862613
3054,29404,"driveways",7,9.4075,-0.058136,0.00000026,-0.05862613
3055,29403,"drippy",7,9.4106,-0.058136,0.00000026,-0.05862613
3056,29402,"dreamless",7,9.4137,-0.058136,0.00000026,-0.05862613
